"paper_id","category","year","keywords","cited_by"
"10.1109/ITC50671.2022.00016","SpikingNN",2022,"functional simulation proposed computing implementing performance composed potentially based highquality","0"
"10.1109/TIM.2022.3187719","SpikingNN",2022,"transmission communication conventional components processing massively biological discrete consumption processes","1"
"10.1023/A:1002769218797","SpikingNN",2000,"spiking complex biologically realistic networks dynamics approach neocortical directly based","1"
"10.1145/1787275.1787279","SpikingNN",2010,"conventional universal particularly implement environment computation fundamentally present sequential impossible","2"
"10.1109/TETCI.2022.3174905","SpikingNN",2023,"classification proposed applications consumption performance backpropagation recognition practical monitoring desirable","2"
"10.1109/icra40945.2020.9197133","SpikingNN",2020,"networks temporal event significant produces spiking processing asynchronous artificial regression","0"
"10.1016/j.neucom.2017.06.025","SpikingNN",2017,"recognition simulation detection structures effective presents sequences patterns precise transmitted","1"
"10.3389/fncom.2015.00155","SpikingNN",2016,"efficiency network association crf responses modulate receptive classical field summation","0"
"10.1109/TNNLS.2021.3085966","SpikingNN",2022,"biologically standard computational considered plausible proposed structures contain networks computation","11"
"10.1109/WI-IAT55865.2022.00069","SpikingNN",2022,"exponential complex presents evaluation design differential equations development general computational","0"
"10.1097/00001756-200205070-00012","SpikingNN",2002,"activity related organization dependent plasticity relatively typically asynchronous observed demonstrate","9"
"10.1162/NECO_a_00346","SpikingNN",2012,"temporally integrate interactions stimulation indirectly spiking reliable fundamentally collective temporal","2"
"10.1109/ISOCC56007.2022.10031289","SpikingNN",2022,"degradation performance interests nature efficiency networks driven nonlinearities proposed recently","0"
"10.1109/DAC18074.2021.9586266","SpikingNN",2021,"operations compared significantly networks provides efficiently difficult techniques convert developed","4"
"10.1049/ote2.12101","SpikingNN",2023,"optical relative networks parallel communication motions spiking transmission electro transmitters","0"
"10.1371/journal.pone.0225100","SpikingNN",2019,"dynamic activities entorhinal orientation specific precession specialized processing regions spatial","0"
"10.1109/TNB.2016.2598879","SpikingNN",2016,"systems biological communicating distributed spiking observation contents rejection complete proposed","10"
"10.3389/fnbot.2020.00041","SpikingNN",2020,"network control amplitude frequency understanding evidence coordinating environment adapting architecture","6"
"10.1109/CBMI50038.2021.9461899","SpikingNN",2021,"technology design potential application present developed properties artificial main power","3"
"10.1209/0295-5075/115/38001","SpikingNN",2016,"biological statistical depending changes difference timings interactions integral formulating possible","5"
"10.1162/neco_a_01301","SpikingNN",2020,"typically variability correlates coding techniques computations counting timescales mechanisms inefficient","0"
"10.1162/NECO_a_00184","SpikingNN",2011,"sequences individual compression duration elements temporal neural network spiking subsequences","6"
"10.1016/B978-0-12-815480-9.00006-2","SpikingNN",2019,"","0"
"10.1007/s11263-008-0201-1","SpikingNN",2009,"recognition application action vision modeling characteristics analyze consider order neural","14"
"10.3389/fnins.2023.1224457","SpikingNN",2023,"performance denoising consumption computational networks state latencies convolutional restoration classical","0"
"10.1016/j.ipl.2005.05.020","SpikingNN",2005,"numerically functions internal spiking represented computational mathematical possible forms problems","0"
"10.1002/cta.2457","SpikingNN",2018,"implementation biological networks systems presents spiking computational processing information simulations","4"
"10.1007/s11062-011-9165-9","SpikingNN",2011,"current synchronization conductance potential shunting excitation processes initiated characterized parameters","0"
"10.1109/BCI57258.2023.10078628","SpikingNN",2023,"mapping classification computational generation effective artificial temporal process considered problem","0"
"10.1016/j.neuropharm.2018.06.011","SpikingNN",2018,"activity excitability synchronization reduction stimulation signaling physiological modulation perturbations mechanisms","0"
"10.1007/s11141-022-10175-2","SpikingNN",2022,"alternative dynamic cognitive mechanism artificial functional approach designing methods model","0"
"10.1109/JBHI.2021.3102247","SpikingNN",2022,"particular biomarkers waveforms driven proposed processing establishing testing technologies diagnostic","2"
"10.1007/s10878-007-9101-5","SpikingNN",2008,"modeling information causality objective relative complex continuous inferences mathematically experiment","0"
"10.1109/AHS.2009.39","SpikingNN",2009,"developmental processes scalability representation evolution emergence evolutionary suitable designing straightforward","0"
"10.1016/j.neucom.2015.12.086","SpikingNN",2016,"multiplier processing variable spiking unary propose multipliers operation commonly model","10"
"10.1109/EDTM53872.2022.9798135","SpikingNN",2022,"system network neuromorphic neural spiking comparator circuits capacitor neuron need","0"
"10.15625/0866-7187/42/3/15355","SpikingNN",2020,"propagation calculation identification objective identifying derivatives coefficient aerodynamic traditional","0"
"10.1109/ISCAS51556.2021.9401477","SpikingNN",2021,"spiking mathematical implementations simulate present model method simulators learning description","1"
"10.3389/fninf.2022.883333","SpikingNN",2022,"simulations computing simulation performance model understanding function effective increasingly establishing","1"
"10.1007/s10827-016-0629-1","SpikingNN",2017,"stimulation correlated stable stability correlation uncorrelated distribution characterized circuits firing","2"
"10.1016/j.neucom.2020.03.095","SpikingNN",2020,"systems computation system adopting computing model distributed polarizations spiking examined","3"
"10.1038/s41598-018-28999-2","SpikingNN",2018,"networks spiking computation learning computational inference probabilistic alternatives superior evidence","4"
"10.1109/BIOCAS49922.2021.9644943","SpikingNN",2021,"adaptive increasing potential mainly efficiently attention conventional environments control stochastic","0"
"10.1007/BF01748630","SpikingNN",1993,"bearing defects utilised approach new employed artificial networks autocorrelation function","0"
"10.1016/j.neunet.2019.11.021","SpikingNN",2020,"processing encoding predictive preprocessing continuously applications information dealing incrementally traditional","3"
"10.1109/TNNLS.2018.2826721","SpikingNN",2018,"network neuron applied achievements reinforcement major european beating efficiently recognition","46"
"10.1109/MC.2015.293","SpikingNN",2015,"highlighting transactions published journals installment","0"
"10.1038/s41598-022-10991-6","SpikingNN",2022,"movement summation properties model indicated direction location population relation individual","1"
"10.1162/neco.2007.19.10.2720","SpikingNN",2007,"functional context transitions synchronization populations experimentally demonstrate modeling activity spiking","3"
"10.1016/j.neunet.2019.09.038","SpikingNN",2020,"mechanisms convergence learning interactions interaction applications networks neural existing","1"
"10.1109/TNNLS.2011.2178317","SpikingNN",2012,"localization interaural simulate intensity difference integration periphery architecture inspiration superior","7"
"10.1016/j.ins.2023.01.026","SpikingNN",2023,"optimization systems continuous complexity performance evolutionary discrete system model processing","0"
"10.1162/neco.2007.19.10.2581","SpikingNN",2007,"systems experimental dynamics computation elements artificial information theoretical encoding spatiotemporal","64"
"10.1142/S0129065708001580","SpikingNN",2008,"developmental spatiotemporal patterns activity processes main concurrently development selective pruning","24"
"10.1109/JSSC.2020.3025864","SpikingNN",2021,"conventional estimations processing compressed sensing denoising numerically biologically plausible spiking","0"
