"paper_id","category","year","keywords","cited_by"
"10.1109/IJCNN55064.2022.9892479","SpikingNN",2022,"applications presented proposed interesting designing biological scientific engineering practical developing","0"
"10.1109/ACCTCS52002.2021.00022","SpikingNN",2021,"network consumption mechanism difference connected computing complex processing artificial differentiable","0"
"10.1016/0378-3758(92)90092-7","SpikingNN",1992,"modeling communications statistical developments biological application processing physiology central general","0"
"10.1007/978-981-10-8854-4_1","SpikingNN",2018,"superimposed sequences decomposition investigated sequence coding bifurcating construct coupling numerical","0"
"10.1109/RADIOELEKTRONIKA57919.2023.10109048","SpikingNN",2023,"suitable proposed relatively testing training available requiring specific traditional preprocessed","0"
"10.3390/s22082876","SpikingNN",2022,"normalization spiking potential consumption networks biologically power excessive firing layers","1"
"10.3390/s22228845","SpikingNN",2022,"partial dynamics performance measurements reconstruction system characterization modeling proper combination","0"
"10.1109/SCISISIS55246.2022.10002157","SpikingNN",2022,"patterns network frequent appearance timing proposed sequences research extract different","0"
"10.3938/jkps.75.261","SpikingNN",2019,"learning formulation integral model processes dependent process addition proposed system","2"
"10.1109/AICAS54282.2022.9869977","SpikingNN",2022,"luminance asynchronous microsecond resolution recording conventional approaches activation compatible information","0"
"10.1007/978-3-030-64313-3_18","SpikingNN",2020,"spiking simulation existing particular corresponding artificial control interest instantiated cognitive","0"
"10.1109/ACCESS.2018.2887354","SpikingNN",2019,"computing classification framework presented robust convolutional extraction consists intermediate mapping","1"
"10.1007/978-3-319-27212-2_9","SpikingNN",2015,"encoding intelligence artificial information optimisation primarily initiation human computational development","0"
"10.3390/math11092109","SpikingNN",2023,"extracellular transmission active mathematical model network dynamics constant irregular spiking","0"
"10.3389/fnins.2021.627221","SpikingNN",2021,"efficient dimensional representation artificial frameworks electronics performing functional constructs theoretical","3"
"10.1109/IRPS48203.2023.10118343","SpikingNN",2023,"current applications non technology magnetic transfer emerging resistance spiking characterization","0"
"10.1007/s12559-022-09994-2","SpikingNN",2022,"dependent representations performing experimentally prefrontal working essential alternative developed spiking","1"
"10.3389/fnins.2023.1161592","SpikingNN",2023,"learning network cultured biological training developments modeling directions artificial understanding","0"
"10.1142/S0129065710002553","SpikingNN",2010,"training connections network dependent support applies data algorithm layer effectiveness","6"
"10.1109/LCOMM.2023.3246052","SpikingNN",2023,"beamforming learning existing networks estimation sequences computational complexity frameworks artificial","0"
"10.1109/IHMSC.2017.47","SpikingNN",2017,"reconfigurable spiking architecture neuromorphic proposed comprises static memory addressable cells","0"
"10.1109/IJCNN.2002.1007689","SpikingNN",2002,"present implemented frequency network domains identically sequences produce designed circuit","0"
"10.1177/1045389X9400500203","SpikingNN",1994,"calculation classifications monitoring detecting vibration system trended exponential deviation initial","0"
"10.1007/978-3-319-18164-6_35","SpikingNN",2015,"potential networks models function activation connectionist alternative biologically proposed complicated","0"
"10.1142/S0129065712500177","SpikingNN",2012,"current situations applicable distribution modeling identify transient applicability induced based","2"
"10.1109/CDC.2010.5717260","SpikingNN",2010,"action training directly approach biological biologically dependent trainable mechanisms possibility","1"
"10.1162/neco_a_01338","SpikingNN",2021,"computation construction spiking extensions interactions nonlinear neural key functional superposition","2"
"10.1155/2022/8369368","SpikingNN",2022,"spiking recognition extraction neural performance network encoding accuracy database computation","0"
"10.1007/s00521-019-04522-0","SpikingNN",2020,"classification sustaining represents organisms general specific embedding application spiking types","0"
"10.3389/fncir.2014.00011","SpikingNN",2014,"interactions activity oscillations oscillatory measure observed characterization functional understanding structures","0"
"10.1007/978-3-319-70136-3_82","SpikingNN",2017,"consumption applications requirements processing typically conditions increasing implementations attracting learning","0"
"10.1109/dtis.2019.8735057","SpikingNN",2019,"conductance experimental memristive modulation evaluated simulation context spiking network presented","0"
"10.1109/TCSII.2020.3047425","SpikingNN",2021,"exploration convolutional complex implementing traditional potential existing parameters directly related","0"
"10.1088/1742-6596/741/1/012057","SpikingNN",2016,"processing activity development fundamental physical bioelectrical mechanisms complex connectivity generate","0"
"10.1088/1361-6641/ac6ae0","SpikingNN",2022,"network based executing performance implement transistor devices presented integrate architecture","0"
"10.3389/fnins.2021.712667","SpikingNN",2021,"autoencoders coding reconstruct spiking conventional backpropagation relative temporal networks information","0"
"10.3390/s21082730","SpikingNN",2021,"plausibility biological control motions adaptive spiking rotation specific anthropomorphic controlled","0"
"10.1007/978-3-319-26535-3_30","SpikingNN",2015,"structure classification presents adaptive compact supervised dynamically temporal temporally spatio","0"
"10.1109/TED.2020.2992386","SpikingNN",2020,"networks simulation model learning proposed switching devices resistive limitations development","0"
"10.3390/biomimetics8020247","SpikingNN",2023,"control networks developing conductance connected dynamic existing simulation heterogeneous proposition","0"
"10.1007/s004220050503","SpikingNN",1999,"modification activity structure reliability interactions simultaneously investigated cultured reproducibility temporal","1"
"10.1016/j.neures.2010.07.2503","SpikingNN",2010,"","0"
"10.1088/1741-2552/aa98e9","SpikingNN",2018,"system learning model objective conditions neurological complete result medical possible","0"
"10.1109/ISCAS.2007.378286","SpikingNN",2007,"systems simulation computation implementation based alternative solutions completely hosting presented","4"
"10.1007/978-3-319-13359-1_14","SpikingNN",2015,"spiking desired time learning potential fundamental networks neural efficient current","0"
"10.1109/TNNLS.2016.2541339","SpikingNN",2017,"networks computation encoding capability mechanism efficiency learning recognition generation cognitive","5"
"10.1016/j.neucom.2007.12.027","SpikingNN",2008,"spiking model network computing emerging networks timescale dependent biologically temporal","8"
"10.3390/electronics10182281","SpikingNN",2021,"simulators classification simulator networks calculation characteristics faster interpretability computing increasingly","0"
"10.1007/978-3-319-59072-1_23","SpikingNN",2017,"spiking intrinsic classification learning effect object networks detrimental computational current","0"
"10.1109/ICCP56966.2022.10053955","SpikingNN",2022,"sorting challenging problem neuroscience neural overlapping excessive clusters similarity unbalanced","0"
"10.1007/978-3-030-01418-6_30","SpikingNN",2018,"emitted allowing controllers topologies networks evolution objects different distractors navigating","0"
"10.1073/pnas.1500643112","SpikingNN",2015,"projections precision information propagate multilayer degrading temporal propagation potentials action","1"
"10.1109/ISCAS.2018.8350932","SpikingNN",2018,"implementation operation transistors presents composed semiconductor transistor characteristics demonstrated retention","0"
